inventory_id,product_id,quantity_available,reorder_level,last_updated
4639,4639,105,32,2025-03-11 20:17:45.075317
4640,4640,175,36,2025-02-07 03:57:49.707227
4641,4641,238,31,2025-04-02 00:37:10.549732
4642,4642,164,41,2025-01-17 05:39:08.072452
4643,4643,171,40,2025-03-12 21:48:24.162051
4644,4644,196,45,2025-04-15 01:50:00.820234
4645,4645,20,27,2025-05-13 22:45:40.860924
4646,4646,85,39,2025-01-25 01:47:56.007708
4647,4647,246,36,2025-03-12 12:17:09.779587
4648,4648,270,25,2025-02-18 23:47:20.122787
4649,4649,131,48,2025-02-01 01:06:46.168012
4650,4650,119,42,2025-03-21 05:14:46.101153
4651,4651,238,39,2025-01-01 11:49:41.692058
4652,4652,42,21,2025-04-19 23:59:21.355721
4653,4653,66,49,2025-04-30 19:08:04.881371
4654,4654,15,45,2025-01-17 21:20:32.872122
4655,4655,136,27,2025-02-28 09:49:29.945809
4656,4656,264,34,2025-05-02 12:06:13.402689
4657,4657,236,31,2025-03-05 05:56:04.720057
4658,4658,297,21,2025-02-17 23:24:33.272713
4659,4659,200,43,2025-03-04 19:37:07.934252
4660,4660,226,37,2025-05-05 11:42:00.457642
4661,4661,230,41,2025-03-12 18:31:18.972832
4662,4662,275,28,2025-01-22 07:11:48.638517
4663,4663,53,29,2025-04-10 13:21:04.850904
4664,4664,73,28,2025-03-31 02:00:24.571497
4665,4665,50,42,2025-05-04 04:11:34.106493
4666,4666,18,49,2025-04-19 03:33:09.669158
4667,4667,218,24,2025-05-05 14:35:04.845112
4668,4668,39,34,2025-04-09 21:07:32.754895
4669,4669,17,44,2025-02-14 13:42:25.540652
4670,4670,7,29,2025-01-08 20:07:18.841890
4671,4671,144,41,2025-05-13 07:59:18.663893
4672,4672,105,43,2025-04-19 10:36:11.370896
4673,4673,269,22,2025-01-07 21:54:22.205235
4674,4674,252,44,2025-01-21 07:25:30.189144
4675,4675,233,20,2025-01-02 05:33:19.825223
4676,4676,20,39,2025-03-10 14:08:40.050881
4677,4677,242,27,2025-01-24 19:20:37.895071
4678,4678,250,25,2025-03-04 17:27:11.861164
4679,4679,280,33,2025-03-30 10:01:55.386620
4680,4680,24,24,2025-01-17 02:02:15.408238
4681,4681,149,29,2025-03-26 12:05:48.136709
4682,4682,80,23,2025-03-01 10:14:13.610428
4683,4683,243,38,2025-03-01 21:27:14.425323
4684,4684,205,23,2025-01-06 13:56:04.534279
4685,4685,233,24,2025-01-30 03:26:41.845908
4686,4686,295,39,2025-01-22 09:42:18.392111
4687,4687,256,28,2025-01-20 20:13:28.817325
4688,4688,157,35,2025-04-27 20:45:59.700858
4689,4689,90,23,2025-02-22 06:45:57.644372
4690,4690,17,23,2025-05-11 20:39:53.345691
4691,4691,259,22,2025-01-14 12:41:52.949976
4692,4692,248,47,2025-01-26 18:23:26.271171
4693,4693,117,49,2025-01-19 15:45:34.589003
4694,4694,182,21,2025-03-27 17:53:13.894626
4695,4695,19,27,2025-02-26 00:04:20.141634
4696,4696,42,32,2025-01-25 18:19:49.920340
4697,4697,140,45,2025-02-28 13:32:26.381661
4698,4698,96,35,2025-03-04 08:12:39.554529
4699,4699,137,45,2025-02-21 22:05:12.560926
4700,4700,8,29,2025-04-19 00:18:40.283737
4701,4701,251,31,2025-03-23 16:27:15.814368
4702,4702,233,25,2025-04-29 09:16:53.752000
4703,4703,279,40,2025-05-09 01:48:40.638591
4704,4704,118,40,2025-05-12 11:30:16.364814
4705,4705,103,40,2025-03-24 08:11:14.642492
4706,4706,189,43,2025-02-09 22:02:50.308713
4707,4707,178,35,2025-01-17 20:51:09.966401
4708,4708,185,37,2025-02-28 15:18:06.317713
4709,4709,214,35,2025-04-03 14:32:02.123719
4710,4710,224,42,2025-04-20 10:26:02.942187
4711,4711,282,22,2025-03-15 19:09:56.367594
4712,4712,245,20,2025-04-06 18:07:34.796568
4713,4713,101,42,2025-02-03 06:04:27.023747
4714,4714,133,46,2025-01-28 14:12:28.790657
4715,4715,208,21,2025-04-01 17:31:17.112700
4716,4716,258,22,2025-05-05 16:03:16.322256
4717,4717,7,25,2025-03-23 09:53:38.706697
4718,4718,67,26,2025-02-02 18:56:04.514529
4719,4719,163,40,2025-04-23 07:20:29.887597
4720,4720,41,36,2025-05-09 23:07:25.542423
4721,4721,167,41,2025-03-15 01:57:12.578867
4722,4722,89,49,2025-04-09 11:46:01.356373
4723,4723,181,32,2025-05-05 09:28:13.045473
4724,4724,121,46,2025-01-13 22:58:32.010483
4725,4725,11,45,2025-05-01 20:07:03.248211
4726,4726,65,49,2025-05-13 01:04:55.653344
4727,4727,114,37,2025-01-15 12:53:28.488890
4728,4728,232,25,2025-02-26 09:02:30.256715
4729,4729,181,41,2025-03-06 04:15:56.016004
4730,4730,224,30,2025-01-04 01:56:12.126805
4731,4731,65,37,2025-02-22 14:12:56.793876
4732,4732,71,36,2025-01-03 23:23:48.068225
4733,4733,89,29,2025-03-27 06:25:27.154489
4734,4734,107,20,2025-02-28 17:22:57.214550
4735,4735,231,49,2025-01-07 17:46:48.270225
4736,4736,183,38,2025-04-13 23:43:50.597447
4737,4737,261,26,2025-02-12 14:21:42.760379
4738,4738,209,48,2025-02-28 17:31:03.498551
4739,4739,190,40,2025-03-02 12:21:25.280148
4740,4740,117,31,2025-05-09 20:51:03.563782
4741,4741,13,46,2025-02-14 07:34:19.492956
4742,4742,171,27,2025-03-31 23:03:18.973360
4743,4743,285,42,2025-01-13 17:04:56.978705
4744,4744,48,42,2025-04-09 17:47:53.436324
4745,4745,270,32,2025-03-02 15:53:10.314823
4746,4746,15,47,2025-02-28 11:27:25.664610
4747,4747,209,33,2025-02-04 14:24:01.881908
4748,4748,260,47,2025-02-20 15:22:29.347250
4749,4749,159,42,2025-01-06 00:17:39.590156
4750,4750,63,41,2025-04-17 23:54:58.660780
4751,4751,190,32,2025-04-26 16:28:17.570279
4752,4752,123,25,2025-03-29 22:54:13.775507
4753,4753,38,20,2025-01-08 02:23:03.700037
4754,4754,197,24,2025-01-16 16:18:07.188411
4755,4755,229,44,2025-02-20 15:08:12.780884
4756,4756,273,45,2025-05-14 09:50:11.035290
4757,4757,228,20,2025-04-24 03:40:25.206162
4758,4758,140,30,2025-01-11 20:30:18.956115
4759,4759,6,38,2025-01-13 11:30:31.426991
4760,4760,36,36,2025-01-18 17:46:18.178442
4761,4761,61,25,2025-01-07 19:36:08.772330
4762,4762,145,25,2025-04-30 17:09:50.003305
4763,4763,67,24,2025-01-08 14:03:36.386512
4764,4764,141,49,2025-01-10 05:41:22.314621
4765,4765,153,33,2025-04-01 19:51:19.355930
4766,4766,74,31,2025-01-16 13:23:45.562689
4767,4767,219,30,2025-01-06 15:56:47.901911
4768,4768,272,43,2025-01-21 17:35:51.718151
4769,4769,253,30,2025-04-07 12:29:49.221953
4770,4770,63,21,2025-03-12 21:31:23.100764
4771,4771,7,24,2025-03-24 10:37:46.279201
4772,4772,260,33,2025-02-06 07:52:50.917872
4773,4773,29,39,2025-02-25 17:59:27.291267
4774,4774,168,40,2025-05-06 17:46:34.155792
4775,4775,136,24,2025-04-16 22:27:07.939962
4776,4776,218,45,2025-03-18 12:22:16.161746
4777,4777,266,41,2025-04-13 01:29:18.597842
4778,4778,192,23,2025-04-09 18:06:08.288579
4779,4779,257,26,2025-05-10 15:13:09.141932
4780,4780,194,28,2025-01-27 16:58:53.294539
4781,4781,250,31,2025-01-19 16:59:25.292651
4782,4782,64,24,2025-05-06 13:31:58.883873
4783,4783,217,46,2025-01-14 01:54:38.273368
4784,4784,5,33,2025-05-07 13:23:25.792148
4785,4785,189,38,2025-04-10 22:11:29.468760
4786,4786,5,40,2025-05-01 14:23:37.892025
4787,4787,88,20,2025-01-06 08:02:45.724092
4788,4788,264,41,2025-01-29 13:05:02.414780
4789,4789,163,43,2025-02-23 11:41:24.983969
4790,4790,242,29,2025-02-10 03:39:09.374137
4791,4791,183,25,2025-04-17 07:07:58.422945
4792,4792,289,48,2025-03-10 01:51:50.354238
4793,4793,50,49,2025-03-06 08:49:37.015416
4794,4794,145,42,2025-04-12 20:16:18.266336
4795,4795,226,35,2025-02-10 23:07:24.445150
4796,4796,157,36,2025-04-20 15:58:40.238863
4797,4797,68,48,2025-02-25 07:21:05.073890
4798,4798,18,27,2025-02-04 13:16:21.001309
4799,4799,65,29,2025-01-25 19:16:05.009648
4800,4800,37,44,2025-03-23 09:07:19.611177
4801,4801,128,21,2025-03-08 12:13:42.089236
4802,4802,127,33,2025-04-29 09:04:10.011547
4803,4803,198,45,2025-02-16 17:04:09.090092
4804,4804,19,43,2025-02-06 06:22:36.105861
4805,4805,77,24,2025-02-26 21:09:29.310226
4806,4806,296,48,2025-03-23 21:23:29.104935
4807,4807,200,33,2025-05-14 06:25:10.805867
4808,4808,292,33,2025-05-12 00:10:19.733991
4809,4809,272,47,2025-04-15 04:53:31.144355
4810,4810,207,35,2025-03-03 06:22:13.885026
4811,4811,40,34,2025-04-14 00:25:09.271339
4812,4812,240,30,2025-02-07 23:13:00.282753
4813,4813,40,35,2025-02-27 16:26:20.683303
4814,4814,282,45,2025-05-04 05:25:28.265293
4815,4815,247,29,2025-04-18 05:02:40.505641
4816,4816,282,46,2025-03-17 10:14:56.180304
4817,4817,143,29,2025-03-07 09:53:20.709901
4818,4818,289,35,2025-02-10 08:59:25.178504
4819,4819,39,46,2025-02-27 11:03:37.500193
4820,4820,14,29,2025-05-10 01:16:14.609206
4821,4821,180,28,2025-02-06 16:11:36.502153
4822,4822,133,33,2025-01-17 00:33:38.525519
4823,4823,177,31,2025-03-21 03:22:32.313059
4824,4824,142,40,2025-03-24 12:35:35.858176
4825,4825,269,46,2025-05-04 18:56:39.945630
4826,4826,100,22,2025-03-27 20:21:34.983495
4827,4827,206,35,2025-04-25 10:03:34.083089
4828,4828,54,30,2025-02-03 17:03:54.266368
4829,4829,243,38,2025-01-13 15:36:11.947851
4830,4830,174,43,2025-03-25 10:06:04.181171
4831,4831,208,31,2025-04-17 16:28:06.637163
4832,4832,45,21,2025-01-29 18:06:50.640232
4833,4833,34,25,2025-04-08 09:36:14.785924
4834,4834,239,34,2025-01-21 22:05:43.332609
4835,4835,91,25,2025-03-07 04:11:28.873531
4836,4836,125,26,2025-02-12 14:05:14.891096
4837,4837,166,46,2025-04-19 12:14:19.057345
4838,4838,274,35,2025-03-25 10:29:12.733311
4839,4839,149,28,2025-03-16 10:56:00.613214
4840,4840,256,46,2025-02-12 14:00:45.027811
4841,4841,156,27,2025-03-10 04:03:11.671798
4842,4842,274,23,2025-04-10 18:26:18.072738
4843,4843,166,44,2025-04-24 08:08:19.482962
4844,4844,91,20,2025-03-02 14:33:26.317396
4845,4845,28,28,2025-05-06 09:01:32.825670
4846,4846,24,38,2025-01-14 04:44:20.335628
4847,4847,185,39,2025-04-09 10:02:32.088886
4848,4848,235,42,2025-01-31 07:27:01.571457
4849,4849,209,25,2025-04-27 18:06:47.229923
4850,4850,67,34,2025-04-06 14:28:02.906918
4851,4851,78,42,2025-05-15 08:10:45.678632
4852,4852,85,29,2025-02-14 18:09:00.425736
4853,4853,160,40,2025-02-12 13:15:55.597082
4854,4854,127,34,2025-03-27 09:28:50.519738
4855,4855,158,49,2025-05-06 02:43:21.187449
4856,4856,62,26,2025-01-10 02:46:49.038571
4857,4857,42,44,2025-04-21 13:58:37.693429
4858,4858,80,43,2025-05-01 09:05:44.588458
4859,4859,192,37,2025-04-15 08:39:21.375554
4860,4860,262,36,2025-01-08 22:26:27.261535
4861,4861,159,41,2025-02-11 05:55:50.159845
4862,4862,249,37,2025-03-07 16:13:39.613826
4863,4863,281,29,2025-05-10 05:08:11.032019
4864,4864,58,44,2025-02-25 02:36:26.902586
4865,4865,191,46,2025-02-20 12:54:42.895864
4866,4866,65,48,2025-01-08 21:56:31.105476
4867,4867,98,43,2025-05-09 02:56:08.234589
4868,4868,235,20,2025-03-05 22:30:50.354234
4869,4869,90,48,2025-04-22 13:17:58.097040
4870,4870,51,22,2025-04-02 02:36:09.285282
4871,4871,256,24,2025-02-09 16:24:41.530278
4872,4872,27,31,2025-03-26 19:50:48.985636
4873,4873,10,42,2025-02-10 03:38:09.429471
4874,4874,153,35,2025-03-12 07:57:54.718896
4875,4875,23,28,2025-02-11 07:35:27.604001
4876,4876,174,20,2025-03-18 20:08:14.023059
4877,4877,263,45,2025-03-01 16:56:23.003187
4878,4878,74,43,2025-05-15 21:28:33.930652
4879,4879,135,32,2025-01-29 00:36:09.762547
4880,4880,222,39,2025-01-24 05:36:16.420659
4881,4881,277,23,2025-02-16 08:08:01.060598
4882,4882,197,20,2025-04-27 03:01:06.613577
4883,4883,85,26,2025-02-22 10:49:55.318032
4884,4884,233,42,2025-03-20 16:46:51.798187
4885,4885,297,39,2025-01-04 02:15:26.564605
4886,4886,218,40,2025-02-22 11:17:29.930337
4887,4887,224,36,2025-04-03 06:10:04.221903
4888,4888,243,30,2025-01-19 01:44:18.209563
4889,4889,252,26,2025-02-02 16:48:40.885221
4890,4890,44,39,2025-01-08 03:01:13.142514
4891,4891,116,35,2025-01-28 20:40:55.726835
4892,4892,95,47,2025-04-13 06:34:31.507324
4893,4893,106,39,2025-02-15 03:38:39.618399
4894,4894,87,46,2025-03-20 05:13:37.207038
4895,4895,229,20,2025-03-15 07:54:47.657732
4896,4896,148,21,2025-04-26 19:08:42.478947
4897,4897,26,22,2025-01-09 07:50:08.131745
4898,4898,38,33,2025-03-27 03:56:54.794841
4899,4899,89,42,2025-01-19 12:46:57.782020
4900,4900,285,21,2025-01-26 23:48:58.121056
4901,4901,66,36,2025-04-05 20:06:10.844191
4902,4902,111,49,2025-02-11 14:30:39.164504
4903,4903,292,25,2025-03-01 13:44:06.045052
4904,4904,126,30,2025-02-19 09:51:36.911259
4905,4905,37,43,2025-05-10 18:23:18.554538
4906,4906,120,20,2025-04-29 00:44:09.567949
4907,4907,58,26,2025-05-10 04:55:05.689401
4908,4908,117,45,2025-02-09 20:42:18.266473
4909,4909,273,20,2025-03-19 18:58:28.222274
4910,4910,188,32,2025-03-18 13:10:49.186920
4911,4911,85,35,2025-04-11 00:28:11.398409
4912,4912,92,48,2025-02-02 14:46:58.264505
4913,4913,251,42,2025-01-16 03:14:10.821286
4914,4914,223,20,2025-03-31 16:38:06.216630
4915,4915,200,29,2025-03-29 04:47:06.743490
4916,4916,23,28,2025-01-20 01:57:32.078176
4917,4917,198,20,2025-04-25 11:01:56.018756
4918,4918,297,30,2025-04-08 15:09:43.545304
4919,4919,26,49,2025-02-05 21:52:17.852323
4920,4920,141,31,2025-04-15 10:06:37.224000
4921,4921,98,49,2025-03-27 21:58:11.324276
4922,4922,23,43,2025-03-22 19:24:23.759744
4923,4923,210,28,2025-04-08 09:21:29.997227
4924,4924,122,38,2025-03-04 16:34:18.715565
4925,4925,168,21,2025-05-07 20:52:04.152465
4926,4926,230,38,2025-01-29 22:01:26.273896
4927,4927,50,46,2025-03-03 12:06:50.148966
4928,4928,121,39,2025-02-15 11:41:58.302838
4929,4929,228,34,2025-03-04 16:36:19.720622
4930,4930,286,21,2025-01-28 18:31:21.072624
4931,4931,168,22,2025-04-20 02:39:36.636586
4932,4932,242,49,2025-02-17 21:27:58.194518
4933,4933,149,34,2025-04-21 10:46:31.715592
4934,4934,151,47,2025-05-12 01:25:51.949575
4935,4935,248,27,2025-02-24 14:39:10.416743
4936,4936,103,28,2025-03-30 05:33:37.552392
4937,4937,236,24,2025-03-10 10:37:42.145572
4938,4938,201,27,2025-01-19 00:07:52.213181
4939,4939,70,41,2025-03-20 19:30:04.404229
4940,4940,106,29,2025-01-23 11:11:24.046031
4941,4941,125,22,2025-02-22 22:55:06.101968
4942,4942,123,20,2025-04-20 12:08:41.122807
4943,4943,191,42,2025-02-01 08:41:14.829944
4944,4944,18,48,2025-05-12 16:03:24.972085
4945,4945,50,39,2025-02-20 02:17:43.562780
4946,4946,80,45,2025-02-05 17:38:45.950527
4947,4947,52,43,2025-04-14 14:57:41.501078
4948,4948,44,21,2025-02-05 14:10:39.939182
4949,4949,268,38,2025-02-02 21:55:58.775950
4950,4950,83,27,2025-02-01 10:26:14.857478
4951,4951,103,32,2025-05-13 03:22:56.474503
4952,4952,240,32,2025-01-09 08:13:32.858182
4953,4953,107,34,2025-02-13 17:30:38.640200
4954,4954,266,46,2025-04-11 22:49:00.187146
4955,4955,94,38,2025-03-07 15:54:50.616542
4956,4956,25,27,2025-05-10 09:51:21.290982
4957,4957,258,20,2025-03-03 08:45:28.121348
4958,4958,108,49,2025-01-05 00:25:09.823267
4959,4959,35,48,2025-03-29 10:06:24.550475
4960,4960,27,44,2025-04-11 09:24:07.812218
4961,4961,47,22,2025-04-19 19:03:07.566734
4962,4962,293,31,2025-03-23 10:30:44.565072
4963,4963,135,24,2025-04-09 16:28:04.952209
4964,4964,218,40,2025-05-10 01:40:16.363282
4965,4965,140,46,2025-03-20 04:03:23.405080
4966,4966,93,42,2025-01-31 10:16:50.185834
4967,4967,118,48,2025-01-25 13:13:27.575613
4968,4968,126,22,2025-03-25 12:51:30.218743
4969,4969,102,41,2025-04-27 03:54:56.365724
4970,4970,296,27,2025-02-07 13:46:30.617191
4971,4971,20,43,2025-04-21 10:00:35.138973
4972,4972,292,46,2025-03-27 20:24:48.967706
4973,4973,106,35,2025-04-30 07:24:24.620548
4974,4974,248,39,2025-02-20 12:17:49.571210
4975,4975,44,49,2025-03-06 07:05:18.075063
4976,4976,141,47,2025-02-05 12:54:13.031079
4977,4977,92,43,2025-02-18 15:13:23.175080
4978,4978,201,34,2025-03-13 22:13:37.288228
4979,4979,95,40,2025-03-06 18:23:02.228965
4980,4980,283,20,2025-03-26 14:42:23.367991
4981,4981,290,38,2025-02-01 15:05:11.839125
4982,4982,184,36,2025-03-24 13:15:39.351025
4983,4983,142,46,2025-02-11 01:20:32.516904
4984,4984,132,47,2025-01-03 10:47:32.125560
4985,4985,141,23,2025-04-21 20:32:13.692369
4986,4986,236,23,2025-01-24 19:16:30.017729
4987,4987,22,35,2025-02-02 22:39:04.499429
4988,4988,241,46,2025-02-18 03:53:59.803535
4989,4989,166,25,2025-02-19 02:48:30.940218
4990,4990,288,33,2025-05-03 03:54:57.524464
4991,4991,32,41,2025-05-06 16:30:14.493479
4992,4992,174,38,2025-01-13 16:00:58.312391
4993,4993,223,24,2025-03-22 13:30:41.460605
4994,4994,100,32,2025-02-06 09:30:55.445155
4995,4995,130,49,2025-05-13 15:12:45.767258
4996,4996,127,28,2025-02-22 17:41:04.470329
4997,4997,220,27,2025-04-27 01:02:35.347645
4998,4998,1,28,2025-02-22 23:41:32.092366
4999,4999,258,44,2025-02-12 12:14:31.066449
5000,5000,6,33,2025-04-05 22:24:54.381974
5001,5001,221,28,2025-01-05 18:18:42.591002
5002,5002,49,48,2025-04-01 17:50:49.103743
5003,5003,176,26,2025-02-11 10:22:23.188042
5004,5004,209,35,2025-02-04 03:40:19.232467
5005,5005,164,38,2025-04-22 20:09:31.781803
5006,5006,45,47,2025-04-17 18:07:55.237900
5007,5007,152,31,2025-01-23 23:50:35.441869
5008,5008,157,44,2025-02-02 00:56:38.553583
5009,5009,48,45,2025-04-02 02:30:30.751894
5010,5010,62,39,2025-05-06 06:59:39.171793
5011,5011,280,24,2025-02-18 12:24:23.050306
5012,5012,186,31,2025-02-04 09:59:53.273146
5013,5013,63,28,2025-03-12 21:52:12.568574
5014,5014,124,26,2025-03-06 12:41:06.527670
5015,5015,223,29,2025-02-10 01:39:09.756950
5016,5016,83,26,2025-01-31 15:06:15.924608
5017,5017,60,30,2025-01-16 02:40:34.241704
5018,5018,275,36,2025-04-25 06:59:11.541597
5019,5019,179,45,2025-03-07 10:07:42.882462
5020,5020,63,47,2025-04-11 04:48:27.337877
5021,5021,212,32,2025-03-03 19:12:16.980985
5022,5022,6,24,2025-01-25 07:32:55.373490
5023,5023,83,24,2025-02-02 13:52:55.632028
5024,5024,148,26,2025-05-11 07:17:40.409844
5025,5025,201,22,2025-02-17 04:22:29.120206
5026,5026,224,36,2025-04-30 02:50:51.388724
5027,5027,240,45,2025-02-06 12:15:31.958193
5028,5028,224,20,2025-01-20 07:15:54.229122
5029,5029,158,37,2025-02-13 07:36:13.523752
5030,5030,134,42,2025-03-14 14:50:21.537690
5031,5031,224,28,2025-01-06 04:27:11.231712
5032,5032,93,20,2025-04-24 06:07:49.552544
5033,5033,264,49,2025-04-10 06:41:43.077481
5034,5034,231,21,2025-02-24 13:32:45.353711
5035,5035,267,44,2025-04-13 04:31:00.824009
5036,5036,192,46,2025-03-11 08:15:52.771167
5037,5037,291,26,2025-01-05 08:22:55.651115
5038,5038,213,20,2025-04-20 06:07:01.935949
5039,5039,129,26,2025-03-15 03:39:03.159084
5040,5040,137,38,2025-01-10 14:16:46.223807
5041,5041,153,35,2025-04-09 03:01:58.578768
5042,5042,255,35,2025-02-11 23:31:43.772004
5043,5043,50,49,2025-03-22 09:49:05.937235
5044,5044,296,37,2025-01-09 23:52:50.962979
5045,5045,105,45,2025-05-06 12:34:29.679474
5046,5046,41,23,2025-01-29 19:00:44.723762
5047,5047,138,28,2025-04-23 05:13:19.608764
5048,5048,209,34,2025-03-17 00:38:18.941221
5049,5049,231,28,2025-02-15 23:18:18.721770
5050,5050,106,28,2025-04-18 18:43:50.079977
5051,5051,180,22,2025-04-14 04:32:53.253853
5052,5052,153,42,2025-05-09 00:06:52.761254
5053,5053,287,32,2025-04-24 15:08:45.349583
5054,5054,206,44,2025-02-12 08:26:42.676054
5055,5055,288,43,2025-03-13 18:14:59.459294
5056,5056,74,48,2025-04-07 05:02:32.139049
5057,5057,172,24,2025-04-22 19:48:04.051268
5058,5058,131,38,2025-03-15 04:56:55.497785
5059,5059,154,30,2025-01-16 07:52:27.979295
5060,5060,287,31,2025-01-13 22:06:18.706996
5061,5061,199,44,2025-01-04 02:31:31.054875
5062,5062,205,40,2025-04-10 13:44:24.834450
5063,5063,42,45,2025-04-24 13:42:10.317834
5064,5064,173,48,2025-03-18 14:00:04.078603
5065,5065,115,34,2025-03-14 01:16:18.194914
5066,5066,74,33,2025-01-01 19:05:49.702916
5067,5067,14,40,2025-05-10 13:49:05.413219
5068,5068,299,21,2025-01-02 22:57:36.817214
5069,5069,89,34,2025-02-23 13:12:41.272807
5070,5070,283,35,2025-02-27 03:22:25.467907
5071,5071,40,22,2025-04-16 14:10:22.777298
5072,5072,277,28,2025-02-18 08:56:44.085655
5073,5073,52,28,2025-01-08 05:37:45.848708
5074,5074,164,32,2025-04-01 08:10:32.717444
5075,5075,97,39,2025-03-25 02:38:55.414458
5076,5076,43,34,2025-03-28 06:45:32.214249
5077,5077,19,28,2025-05-15 18:29:20.464939
5078,5078,21,21,2025-05-14 04:36:39.913693
5079,5079,220,27,2025-03-05 05:57:59.674705
5080,5080,60,45,2025-02-24 02:28:30.921379
5081,5081,118,26,2025-03-20 08:51:52.861063
5082,5082,194,49,2025-01-16 09:05:48.576492
5083,5083,188,26,2025-01-23 19:26:16.423461
5084,5084,34,36,2025-03-05 01:16:30.315926
5085,5085,20,44,2025-01-20 03:14:50.449096
5086,5086,95,22,2025-04-24 08:24:24.655192
5087,5087,170,27,2025-04-22 15:59:53.729813
5088,5088,221,24,2025-02-11 15:25:39.329834
5089,5089,69,32,2025-04-27 21:27:57.342119
5090,5090,247,31,2025-01-24 00:07:37.846619
5091,5091,247,34,2025-02-17 12:03:45.099686
5092,5092,240,36,2025-05-10 01:54:18.520352
5093,5093,20,24,2025-05-15 06:18:17.703755
5094,5094,32,22,2025-02-04 21:00:14.096186
5095,5095,118,36,2025-02-25 23:01:20.525137
5096,5096,294,48,2025-03-29 11:11:45.411651
5097,5097,173,32,2025-04-04 07:22:05.612085
5098,5098,88,32,2025-01-29 14:46:58.671457
5099,5099,132,44,2025-02-11 11:42:17.307022
5100,5100,216,33,2025-03-27 18:28:10.025285
5101,5101,263,44,2025-03-13 18:30:13.539792
5102,5102,230,27,2025-04-16 14:12:39.882737
5103,5103,249,35,2025-03-17 02:27:32.366775
5104,5104,250,44,2025-01-06 00:26:57.100941
5105,5105,127,28,2025-02-27 11:44:23.530147
5106,5106,192,36,2025-04-19 07:54:57.456746
5107,5107,190,24,2025-03-02 19:24:11.463644
5108,5108,58,42,2025-02-27 07:57:46.132302
5109,5109,55,34,2025-03-09 03:00:53.613409
5110,5110,106,25,2025-04-15 11:19:35.263741
5111,5111,276,21,2025-04-01 03:33:43.753630
5112,5112,124,32,2025-02-03 11:53:25.607243
5113,5113,36,46,2025-02-24 20:50:45.186476
5114,5114,36,46,2025-03-24 11:28:21.626344
5115,5115,86,42,2025-05-07 12:42:11.889311
5116,5116,172,34,2025-03-11 04:00:11.383485
5117,5117,158,30,2025-03-20 23:46:33.924969
5118,5118,241,28,2025-01-15 02:10:50.705275
5119,5119,248,28,2025-05-08 03:28:38.330528
5120,5120,207,47,2025-02-08 21:33:50.635435
5121,5121,128,32,2025-03-05 17:02:44.441331
5122,5122,241,39,2025-05-13 20:42:58.931403
5123,5123,242,49,2025-01-27 00:26:53.626287
5124,5124,180,36,2025-02-26 05:31:21.493695
5125,5125,85,30,2025-05-07 06:16:19.734660
5126,5126,251,43,2025-01-28 13:35:03.824915
5127,5127,225,24,2025-01-19 09:02:46.443251
5128,5128,273,47,2025-02-26 23:12:08.847448
5129,5129,88,27,2025-05-15 12:11:56.095269
5130,5130,255,34,2025-02-19 21:59:24.114750
5131,5131,237,28,2025-05-06 09:19:14.661697
5132,5132,259,34,2025-05-17 01:23:23.087506
5133,5133,284,28,2025-01-17 14:52:54.880524
